price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt,propertyTaxRate,taxAssessedValue,zestimate,rentZestimate,latitude,longitude,resoFacts/stories,resoFacts/hasGarage,resoFacts/hasHeating,resoFacts/hasCooling,resoFacts/hasFireplace,resoFacts/isNewConstruction,homeType
499900,3.0,3.0,1507.0,2613.0,2020.0,1.12,125000.0,,,45.57665253,-122.6881714,2.0,False,True,True,True,True,SINGLE_FAMILY
522000,3.0,1.0,1934.0,5662.0,1925.0,1.12,353410.0,549500.0,2114.0,45.52471161,-122.5736542,3.0,False,True,,True,False,SINGLE_FAMILY
550000,2.0,1.0,960.0,4791.0,1921.0,1.12,482390.0,562700.0,2023.0,45.51024246,-122.6108398,1.0,False,True,True,True,False,SINGLE_FAMILY
525000,4.0,3.0,2543.0,6969.0,1979.0,1.12,420240.0,596000.0,2997.0,45.54735565,-122.499382,2.0,False,True,True,True,False,SINGLE_FAMILY
490000,3.0,1.0,1408.0,3920.0,1954.0,1.12,384680.0,515800.0,2327.0,45.57040024,-122.6765366,2.0,False,True,True,True,False,SINGLE_FAMILY
613000,5.0,3.0,2931.0,3484.0,2004.0,1.13,551340.0,702000.0,3164.0,45.55316544,-122.8095322,2.0,False,True,True,True,False,SINGLE_FAMILY
505000,5.0,3.0,2827.0,8712.0,1962.0,1.12,399280.0,573400.0,2335.0,45.5461731,-122.5247955,2.0,False,True,True,True,False,SINGLE_FAMILY
636200,3.0,3.0,1736.0,5000.0,1949.0,1.12,717250.0,,2849.0,45.57234955,-122.6684418,,False,True,False,True,,APARTMENT
575000,4.0,3.0,2002.0,2613.0,2018.0,1.13,501550.0,658800.0,2591.0,45.569767,-122.8322754,2.0,False,True,True,True,False,SINGLE_FAMILY
599372,3.0,1.0,2292.0,10018.0,1927.0,1.12,551360.0,613200.0,2522.0,45.48111725,-122.6171494,3.0,False,True,,True,False,SINGLE_FAMILY
525000,5.0,3.0,2572.0,8276.0,1994.0,1.12,437160.0,596200.0,3166.0,45.54707336,-122.5028381,2.0,False,True,True,True,False,SINGLE_FAMILY
646000,3.0,2.0,1708.0,4791.0,1944.0,1.12,487550.0,680300.0,2166.0,45.56891632,-122.6470184,2.0,False,True,,True,False,SINGLE_FAMILY
490000,4.0,1.0,1400.0,5000.0,1911.0,1.12,470080.0,545400.0,2592.0,45.56603622,-122.6878662,,False,True,True,True,,SINGLE_FAMILY
635000,3.0,1.0,2446.0,4791.0,1924.0,1.12,564620.0,723700.0,2576.0,45.55011368,-122.645546,3.0,False,True,True,True,False,SINGLE_FAMILY
482500,3.0,2.0,2536.0,8276.0,1965.0,1.12,420910.0,547900.0,2181.0,45.54811478,-122.521904,2.0,False,True,True,True,False,SINGLE_FAMILY
595000,4.0,1.0,2374.0,4791.0,1926.0,1.12,411780.0,627400.0,2462.0,45.54903412,-122.5841141,3.0,False,True,True,True,False,SINGLE_FAMILY
575000,5.0,4.0,3271.0,12196.0,1967.0,1.12,621740.0,653300.0,2495.0,45.5317421,-122.5222397,2.0,False,True,True,True,False,SINGLE_FAMILY
650000,4.0,3.0,2374.0,8276.0,1998.0,1.13,579560.0,744700.0,3058.0,45.54652786,-122.7961044,2.0,False,True,True,True,False,SINGLE_FAMILY
589000,4.0,3.0,4204.0,9147.0,1999.0,1.12,480940.0,669200.0,3567.0,45.54536438,-122.5034714,3.0,False,True,True,True,False,SINGLE_FAMILY
556000,2.0,1.0,1718.0,3920.0,1903.0,1.12,479280.0,586300.0,2480.0,45.55757141,-122.6543503,1.0,False,True,True,,False,SINGLE_FAMILY
480000,3.0,1.0,1872.0,6098.0,1914.0,1.12,409930.0,491100.0,2324.0,45.46304321,-122.6324615,2.0,False,True,,True,False,SINGLE_FAMILY
601000,3.0,2.0,2285.0,7840.0,1942.0,1.12,492510.0,669000.0,2795.0,45.57427597,-122.6985168,2.0,False,True,True,True,False,SINGLE_FAMILY
476000,5.0,3.0,3231.0,7840.0,1962.0,1.12,518980.0,,2134.0,45.54613876,-122.5221863,2.0,False,True,True,True,False,SINGLE_FAMILY
552000,2.0,2.0,1915.0,4791.0,1914.0,1.12,422000.0,582100.0,2281.0,45.54744339,-122.598053,2.0,False,True,,True,False,SINGLE_FAMILY
530000,3.0,3.0,2232.0,13939.0,1965.0,1.13,459090.0,607500.0,2495.0,45.51845551,-122.7847824,2.0,False,True,True,True,False,SINGLE_FAMILY
585000,3.0,1.0,1072.0,5000.0,1908.0,1.12,373230.0,587200.0,2465.0,45.56354141,-122.6467056,,False,True,False,,,SINGLE_FAMILY
632000,4.0,3.0,2760.0,8712.0,1967.0,1.12,437960.0,721200.0,1899.0,45.54462051,-122.5169525,2.0,False,True,True,True,False,SINGLE_FAMILY
500000,3.0,2.5,1392.0,5029.0,2002.0,1.08,356462.0,444700.0,2398.0,45.41004181,-122.5970612,,False,True,True,,,SINGLE_FAMILY
595000,7.0,8.0,3065.0,10018.0,1993.0,1.12,,,3783.0,45.52986145,-122.5005493,2.0,False,True,True,False,False,SINGLE_FAMILY
519000,2.0,1.0,2500.0,4791.0,1911.0,1.12,492970.0,578100.0,2298.0,45.56473541,-122.6883698,3.0,False,True,True,True,False,SINGLE_FAMILY
492450,4.0,3.0,1556.0,5227.0,2004.0,1.12,386840.0,503800.0,2765.0,45.4681282,-122.5997925,2.0,False,True,True,True,False,SINGLE_FAMILY
520000,3.0,2.0,1774.0,4791.0,1909.0,1.12,374590.0,579200.0,2379.0,45.56032562,-122.6860275,2.0,False,True,True,True,False,SINGLE_FAMILY
620000,5.0,2.0,3411.0,20908.0,1954.0,1.12,440860.0,,2410.0,45.52991104,-122.5069656,2.0,False,True,,True,False,SINGLE_FAMILY
534000,4.0,2.0,1950.0,5000.0,1945.0,1.12,460930.0,646200.0,2923.0,45.57434464,-122.6829071,,False,True,True,True,,SINGLE_FAMILY
512000,3.0,2.0,1660.0,10454.0,1968.0,1.08,392968.0,530000.0,2695.0,45.41404724,-122.5859756,1.0,False,True,True,True,False,SINGLE_FAMILY
600000,3.0,3.0,2874.0,8276.0,1923.0,1.12,629550.0,668900.0,2810.0,45.56802368,-122.6870956,3.0,False,True,True,,False,SINGLE_FAMILY
479500,,3.0,2469.0,9953.0,1973.0,1.12,455410.0,483200.0,2300.0,45.55221939,-122.5202179,,False,True,False,,,SINGLE_FAMILY
540000,5.0,1.0,1954.0,5227.0,1912.0,1.12,390020.0,553400.0,2594.0,45.48955154,-122.5915222,3.0,False,True,,True,False,SINGLE_FAMILY
520990,,,,2614.0,,1.13,147470.0,598100.0,2549.0,45.57429886,-122.8337631,,False,False,False,,,SINGLE_FAMILY
600000,4.0,3.0,2480.0,9583.0,1994.0,1.12,396760.0,,1800.0,45.54619598,-122.5042038,2.0,False,True,True,True,False,SINGLE_FAMILY
650000,4.0,2.0,1700.0,5788.0,1952.0,1.12,504880.0,,2995.0,45.47937012,-122.648056,,False,True,False,True,,APARTMENT
555000,4.0,3.0,1991.0,2613.0,2015.0,1.13,481700.0,637200.0,2524.0,45.56850433,-122.8306198,2.0,False,True,True,True,False,SINGLE_FAMILY
525000,3.0,3.0,1819.0,3049.0,2010.0,1.13,495690.0,603000.0,2335.0,45.52808762,-122.7712936,2.0,False,True,,True,False,SINGLE_FAMILY
557000,2.0,1.0,1645.0,4500.0,1971.0,1.12,529060.0,621300.0,2425.0,45.52074051,-122.7134171,,False,True,False,True,,SINGLE_FAMILY
650000,4.0,2.0,1700.0,5787.0,1952.0,1.12,554110.0,,2995.0,45.4792099,-122.648056,,False,True,True,True,,APARTMENT
532450,3.0,3.0,1802.0,2500.0,2020.0,1.12,508730.0,593900.0,2966.0,45.57930756,-122.7176895,2.0,False,True,True,True,True,SINGLE_FAMILY
603000,3.0,1.0,2639.0,4791.0,1914.0,1.12,564950.0,618000.0,2695.0,45.50645447,-122.6311493,3.0,False,True,True,True,False,SINGLE_FAMILY
640000,3.0,3.0,2860.0,5662.0,2000.0,1.13,553880.0,735300.0,3226.0,45.5450325,-122.7958221,2.0,False,True,True,True,False,SINGLE_FAMILY
561000,2.0,2.0,1716.0,3920.0,1924.0,1.12,512080.0,575000.0,2492.0,45.49962616,-122.6433105,2.0,False,True,,True,False,SINGLE_FAMILY
600000,4.0,3.0,2992.0,3484.0,2004.0,1.13,580590.0,689400.0,3200.0,45.55303574,-122.8076477,2.0,False,True,True,True,False,SINGLE_FAMILY
574900,4.0,3.0,2550.0,4356.0,2002.0,1.13,549820.0,660500.0,2824.0,45.55176926,-122.8070145,2.0,False,True,True,True,False,SINGLE_FAMILY
535000,4.0,2.0,2751.0,4792.0,1949.0,1.12,525610.0,,3779.0,45.49017334,-122.6346283,,True,True,True,False,False,SINGLE_FAMILY
600000,3.0,3.0,2019.0,4356.0,2013.0,1.13,575640.0,689600.0,2694.0,45.54587936,-122.7954712,2.0,False,True,True,True,False,SINGLE_FAMILY
540000,3.0,3.0,1606.0,27007.0,1957.0,1.08,476159.0,559000.0,2580.0,45.41407013,-122.608078,1.0,False,True,,True,False,SINGLE_FAMILY
644000,4.0,3.0,2868.0,6969.0,2011.0,1.12,621080.0,729600.0,3394.0,45.44058228,-122.7180557,2.0,False,True,True,True,False,SINGLE_FAMILY
524977,4.0,1.0,2600.0,5000.0,1912.0,1.12,527320.0,585700.0,2999.0,45.5656662,-122.6938705,,False,True,False,True,,SINGLE_FAMILY
500000,2.0,1.0,914.0,4356.0,1952.0,1.12,393880.0,512400.0,1995.0,45.49378204,-122.6134491,1.0,False,True,True,,False,SINGLE_FAMILY
623000,2.0,2.0,1548.0,,2000.0,1.12,474200.0,695300.0,2949.0,45.53134537,-122.6997833,2.0,True,True,True,,False,TOWNHOUSE
526500,3.0,2.0,1555.0,5227.0,1973.0,1.12,455730.0,539600.0,2795.0,45.48876572,-122.6275635,1.0,False,True,True,True,False,SINGLE_FAMILY
540000,4.0,3.0,2015.0,2613.0,2017.0,1.13,480310.0,620900.0,2591.0,45.57204437,-122.8273392,2.0,False,True,True,True,False,SINGLE_FAMILY
625000,4.0,3.0,2410.0,5662.0,1987.0,1.12,516060.0,708900.0,3133.0,45.44165421,-122.6995468,2.0,False,True,True,True,False,SINGLE_FAMILY
525000,5.0,3.0,3212.0,7840.0,2004.0,1.13,559110.0,603600.0,3095.0,45.52157974,-122.8122025,2.0,False,True,True,True,False,SINGLE_FAMILY
605000,4.0,3.0,2785.0,12196.0,1991.0,1.12,582400.0,686800.0,3423.0,45.445858,-122.7060471,2.0,False,True,True,True,False,SINGLE_FAMILY
564000,3.0,2.0,2383.0,4791.0,1941.0,1.12,580570.0,629400.0,2795.0,45.57640076,-122.7035065,3.0,False,True,True,True,False,SINGLE_FAMILY
520000,4.0,2.0,2325.0,9147.0,1940.0,1.12,328240.0,461100.0,1996.0,45.48399353,-122.5508804,2.0,False,True,True,True,False,SINGLE_FAMILY
503990,3.0,3.0,1637.0,4791.0,1988.0,1.12,432450.0,572300.0,2795.0,45.44352341,-122.7234344,2.0,False,True,True,True,False,SINGLE_FAMILY
625000,4.0,2.0,2612.0,24393.0,1956.0,1.13,567590.0,718600.0,3478.0,45.52782822,-122.7917633,2.0,False,True,True,True,False,SINGLE_FAMILY
625000,4.0,3.0,2762.0,10018.0,1989.0,1.12,603180.0,711400.0,3420.0,45.44085693,-122.7065735,2.0,False,True,True,True,False,SINGLE_FAMILY
589900,5.0,3.0,2409.0,3049.0,2011.0,1.13,542520.0,679000.0,2861.0,45.52730179,-122.7736435,2.0,False,True,True,True,False,SINGLE_FAMILY
560000,5.0,3.0,2700.0,4791.0,1960.0,1.12,,,2925.0,45.49454117,-122.6124725,2.0,False,True,True,True,False,SINGLE_FAMILY
540000,3.0,3.0,1776.0,13939.0,1987.0,1.12,468700.0,614800.0,2833.0,45.44216919,-122.7124481,2.0,False,True,,True,False,SINGLE_FAMILY
490000,4.0,3.0,1830.0,2613.0,2016.0,1.13,452030.0,564000.0,2547.0,45.57075882,-122.8316345,2.0,False,True,True,True,False,SINGLE_FAMILY
497550,3.0,3.0,1732.0,7405.0,1986.0,1.13,425490.0,587100.0,2495.0,45.44677353,-122.7445602,2.0,False,True,,True,False,SINGLE_FAMILY
529509,4.0,3.0,1837.0,3049.0,2020.0,1.13,65180.0,609500.0,2600.0,45.57380676,-122.8333511,2.0,False,True,True,True,True,SINGLE_FAMILY
570000,3.0,3.0,2320.0,5000.0,1924.0,1.12,544110.0,584400.0,3327.0,45.48176956,-122.6771469,,False,True,False,,,SINGLE_FAMILY
580000,4.0,3.0,2485.0,8276.0,1988.0,1.12,543230.0,661100.0,3149.0,45.44059372,-122.7073975,2.0,False,True,True,True,False,SINGLE_FAMILY
580000,4.0,3.0,2702.0,4791.0,2002.0,1.13,542670.0,667600.0,3095.0,45.55051422,-122.8056641,2.0,False,True,True,True,False,SINGLE_FAMILY
600000,4.0,3.0,2670.0,13939.0,1951.0,1.12,539750.0,684100.0,3462.0,45.44371414,-122.6871262,2.0,False,True,,True,False,SINGLE_FAMILY
562500,3.0,1.0,2044.0,4791.0,1926.0,1.12,437520.0,576800.0,2466.0,45.47560883,-122.6734772,3.0,False,True,,True,False,SINGLE_FAMILY
525000,3.0,2.0,2126.0,3920.0,1946.0,1.12,431440.0,586800.0,2339.0,45.58046722,-122.724144,3.0,False,True,,True,False,SINGLE_FAMILY
480000,4.0,2.0,2423.0,23086.0,1942.0,1.12,592050.0,547400.0,2266.0,45.43889236,-122.7414627,2.0,False,True,,True,False,SINGLE_FAMILY
482500,2.0,2.0,1315.0,3484.0,1979.0,1.12,347220.0,551100.0,2227.0,45.44055939,-122.7200241,2.0,False,True,,True,False,SINGLE_FAMILY
585000,3.0,2.0,2460.0,22215.0,1951.0,1.13,595950.0,673600.0,2449.0,45.51628113,-122.7673874,3.0,False,True,,True,False,SINGLE_FAMILY
569000,3.0,2.0,2428.0,3049.0,1911.0,1.12,475060.0,583400.0,2797.0,45.5134201,-122.6130524,2.0,False,True,True,True,False,SINGLE_FAMILY
538000,4.0,3.0,1864.0,2613.0,2019.0,1.13,184330.0,619800.0,2600.0,45.57348251,-122.8322525,2.0,False,True,True,True,False,SINGLE_FAMILY
599900,4.0,3.0,2920.0,6969.0,1995.0,1.12,556810.0,685400.0,3353.0,45.43380356,-122.7349091,2.0,False,True,True,True,False,SINGLE_FAMILY
575000,3.0,2.0,1889.0,8712.0,1989.0,1.08,465694.0,595600.0,2596.0,45.40447235,-122.5842133,1.0,False,True,True,True,False,SINGLE_FAMILY
599900,4.0,3.0,2089.0,7840.0,1987.0,1.12,488530.0,685800.0,2996.0,45.44213867,-122.7003479,,False,True,True,True,,SINGLE_FAMILY
589000,4.0,3.0,3006.0,6534.0,2002.0,1.13,573490.0,679800.0,3347.0,45.5194664,-122.7864532,2.0,False,True,True,True,False,SINGLE_FAMILY
586000,3.0,2.0,1794.0,4356.0,1910.0,1.12,375580.0,600800.0,2594.0,45.49269104,-122.6056366,3.0,False,True,,,False,SINGLE_FAMILY
585000,4.0,3.0,2246.0,5662.0,1995.0,1.12,493420.0,669500.0,2995.0,45.44385529,-122.7035828,2.0,False,True,True,True,False,SINGLE_FAMILY
555000,3.0,2.0,2079.0,4791.0,1908.0,1.12,496600.0,620300.0,2834.0,45.5586319,-122.6864319,3.0,False,True,True,,False,SINGLE_FAMILY
626500,4.0,2.0,1940.0,4791.0,1952.0,1.12,428610.0,642400.0,2195.0,45.47635269,-122.59552,2.0,False,True,,True,False,SINGLE_FAMILY
550000,4.0,2.0,1980.0,7840.0,1953.0,1.12,431530.0,623100.0,3045.0,45.4774971,-122.724556,2.0,False,True,,True,False,SINGLE_FAMILY
615000,4.0,2.0,2137.0,6098.0,1954.0,1.12,437180.0,630600.0,2598.0,45.47849274,-122.5952759,2.0,False,True,,False,False,SINGLE_FAMILY
615000,4.0,4.0,3527.0,5662.0,2004.0,1.13,591780.0,708500.0,3464.0,45.55632782,-122.8062057,2.0,False,True,,True,False,SINGLE_FAMILY
550000,4.0,3.0,1986.0,7840.0,1957.0,1.12,359240.0,,2995.0,45.44784927,-122.7371674,1.0,False,True,,False,False,SINGLE_FAMILY
585000,5.0,3.0,2355.0,4791.0,2021.0,1.12,137750.0,,,45.47994614,-122.5563278,2.0,False,True,True,True,True,SINGLE_FAMILY
629900,4.0,3.0,2324.0,4791.0,2011.0,1.13,597610.0,725600.0,2995.0,45.53788757,-122.795311,2.0,False,True,True,True,False,SINGLE_FAMILY
640000,3.0,3.0,2136.0,10018.0,1984.0,1.12,,,2955.0,45.43587112,-122.7041779,2.0,False,True,,True,False,SINGLE_FAMILY
541000,2.0,1.0,1440.0,4791.0,1927.0,1.12,461630.0,554700.0,2295.0,45.46168137,-122.6436768,2.0,False,True,,True,False,SINGLE_FAMILY
540000,3.0,3.0,2209.0,2178.0,2005.0,1.13,525530.0,630500.0,2694.0,45.5128479,-122.7474136,3.0,False,True,True,True,False,CONDO
588000,4.0,2.0,2424.0,6098.0,1925.0,1.12,434190.0,603700.0,2528.0,45.48256302,-122.5869141,3.0,False,True,,True,False,SINGLE_FAMILY
497000,3.0,2.0,1500.0,11761.0,1962.0,1.13,426930.0,572700.0,2564.0,45.52027512,-122.7838821,,False,True,True,True,,SINGLE_FAMILY
609000,3.0,2.0,2576.0,10018.0,1984.0,1.12,,,,45.43545914,-122.7038269,2.0,False,True,True,,False,SINGLE_FAMILY
575000,4.0,2.0,2324.0,4791.0,1911.0,1.12,424350.0,589600.0,2995.0,45.48257065,-122.5860748,,False,True,True,True,,SINGLE_FAMILY
649000,3.0,3.0,2685.0,,2011.0,1.12,675480.0,725500.0,3892.0,45.55555344,-122.6842651,3.0,False,True,True,True,False,SINGLE_FAMILY
548900,2.0,0.0,1201.0,7405.0,1940.0,1.12,274670.0,,1749.0,45.44514084,-122.7300491,,False,True,False,False,,SINGLE_FAMILY
616100,2.0,1.0,1852.0,5662.0,1912.0,1.12,512830.0,632000.0,1935.0,45.46695709,-122.6583939,2.0,False,True,True,False,False,SINGLE_FAMILY
583000,4.0,3.0,3375.0,12196.0,1968.0,1.12,746260.0,1019000.0,3982.0,45.49930191,-122.7212753,2.0,False,True,True,True,False,SINGLE_FAMILY
540000,3.0,3.0,1522.0,2613.0,2006.0,1.12,526650.0,605600.0,2497.0,45.55886841,-122.6923218,2.0,False,True,True,True,False,CONDO
515000,2.0,2.0,1708.0,3920.0,1929.0,1.12,381790.0,528300.0,1995.0,45.49513626,-122.5955811,2.0,False,True,,True,False,SINGLE_FAMILY
536213,,,,3049.0,,1.13,65180.0,,,45.57357025,-122.8334961,,False,False,False,,,SINGLE_FAMILY
502000,3.0,3.0,2076.0,9147.0,1920.0,1.12,468660.0,514900.0,2495.0,45.46535873,-122.5863113,3.0,False,True,True,,False,SINGLE_FAMILY
515000,4.0,3.0,2017.0,3484.0,2013.0,1.13,446710.0,593700.0,2529.0,45.52748871,-122.7757492,3.0,False,True,True,True,False,SINGLE_FAMILY
510000,3.0,2.0,1720.0,6969.0,1978.0,1.12,440350.0,577800.0,2900.0,45.47887802,-122.7027283,2.0,False,True,,,False,SINGLE_FAMILY
560000,3.0,1.0,1980.0,1306.0,1908.0,1.12,451410.0,574400.0,2554.0,45.50429535,-122.6454239,3.0,False,True,True,False,False,SINGLE_FAMILY
623000,3.0,3.0,2659.0,7405.0,2000.0,1.13,539520.0,719000.0,3134.0,45.5447998,-122.7960587,2.0,False,True,True,True,False,SINGLE_FAMILY
630000,4.0,3.0,1886.0,4006.0,2017.0,1.12,517050.0,646300.0,2623.0,45.49053192,-122.5894012,2.0,False,True,True,True,False,SINGLE_FAMILY
549000,3.0,1.0,2544.0,4791.0,1927.0,1.12,475760.0,613900.0,2965.0,45.5750885,-122.6968231,3.0,False,True,True,True,False,SINGLE_FAMILY
625000,3.0,2.0,2054.0,4791.0,1916.0,1.12,461130.0,641100.0,2595.0,45.49140167,-122.6192627,3.0,False,True,,True,False,SINGLE_FAMILY
640000,3.0,4.0,2722.0,9147.0,1995.0,1.12,588810.0,716300.0,2923.0,45.5378685,-122.7846451,3.0,False,True,True,True,False,SINGLE_FAMILY
545000,3.0,2.0,2118.0,7405.0,1974.0,1.12,466420.0,617400.0,3494.0,45.48943329,-122.7361298,1.0,False,True,True,True,False,SINGLE_FAMILY
500000,3.0,2.0,2238.0,7405.0,1946.0,1.12,398690.0,513100.0,2366.0,45.46704102,-122.60392,1.0,False,True,True,True,False,SINGLE_FAMILY
518000,3.0,3.0,1812.0,2613.0,2017.0,1.13,473440.0,597900.0,2562.0,45.57234955,-122.8283768,2.0,False,True,True,True,False,SINGLE_FAMILY
565000,4.0,2.0,3030.0,34412.0,1942.0,1.13,625320.0,652100.0,3840.0,45.53248596,-122.7922211,,False,True,False,True,,SINGLE_FAMILY
640000,2.0,1.0,1606.0,4791.0,1927.0,1.12,511290.0,656800.0,1935.0,45.4745369,-122.6445313,2.0,False,True,True,True,False,SINGLE_FAMILY
560000,5.0,3.0,2455.0,6600.0,1960.0,1.12,500830.0,634600.0,3432.0,45.47528839,-122.6956558,,False,True,False,True,,SINGLE_FAMILY
640000,2.0,1.0,1730.0,4791.0,1910.0,1.12,441030.0,656800.0,2435.0,45.50772476,-122.6158829,2.0,False,True,,,False,SINGLE_FAMILY
539000,3.0,3.0,2520.0,4791.0,1922.0,1.12,557370.0,698700.0,2495.0,45.56921768,-122.6910248,3.0,False,True,,True,False,SINGLE_FAMILY
500000,2.0,2.0,1634.0,3920.0,1910.0,1.12,427190.0,513100.0,2195.0,45.47866058,-122.5895844,3.0,False,True,True,,False,SINGLE_FAMILY
549999,3.0,3.0,2219.0,5227.0,2004.0,1.13,538290.0,635000.0,2695.0,45.55046844,-122.809761,2.0,False,True,True,True,False,SINGLE_FAMILY
650000,4.0,3.0,1769.0,,2019.0,1.12,492000.0,667100.0,2996.0,45.50395584,-122.6097717,2.0,True,True,True,True,False,TOWNHOUSE
599000,4.0,3.0,2528.0,4356.0,1919.0,1.12,482080.0,615000.0,2868.0,45.48988724,-122.6080475,3.0,False,True,,True,False,SINGLE_FAMILY
511500,3.0,2.0,1500.0,6534.0,1995.0,1.13,455390.0,590800.0,2196.0,45.55776978,-122.8328857,,False,True,True,True,,SINGLE_FAMILY
590000,4.0,3.0,2840.0,4791.0,2005.0,1.12,617330.0,668600.0,3367.0,45.45492554,-122.7230301,2.0,False,True,True,True,False,SINGLE_FAMILY
478000,2.0,2.0,1680.0,3484.0,1919.0,1.12,363720.0,535300.0,2366.0,45.58004379,-122.7024841,2.0,False,True,,,False,SINGLE_FAMILY
600000,4.0,3.0,2444.0,7405.0,1988.0,1.08,425051.0,622600.0,3341.0,45.4145813,-122.5824814,2.0,False,True,True,True,False,SINGLE_FAMILY
525000,4.0,2.0,1503.0,3920.0,1906.0,1.12,360470.0,539700.0,2635.0,45.49219131,-122.598114,2.0,False,True,True,,False,SINGLE_FAMILY
515000,3.0,2.0,1342.0,8276.0,1975.0,1.12,443360.0,578100.0,2524.0,45.47338867,-122.7131195,1.0,False,True,True,True,False,SINGLE_FAMILY
520000,2.0,1.0,2060.0,4791.0,1928.0,1.12,481860.0,582500.0,2263.0,45.57452774,-122.6927643,3.0,False,True,True,True,False,SINGLE_FAMILY
499000,4.0,1.0,1050.0,7405.0,1954.0,1.12,479830.0,513000.0,2181.0,45.50522614,-122.5692596,,False,True,False,False,,SINGLE_FAMILY
639900,4.0,3.0,2485.0,5227.0,2003.0,1.13,628210.0,739400.0,2977.0,45.53957748,-122.7883987,2.0,False,True,True,True,False,SINGLE_FAMILY
525000,3.0,1.0,1594.0,4791.0,1929.0,1.12,471080.0,539700.0,2408.0,45.49085236,-122.6151581,3.0,False,True,True,True,False,SINGLE_FAMILY
487500,3.0,2.0,1253.0,10018.0,1960.0,1.13,433450.0,563300.0,2496.0,45.5189476,-122.7703781,1.0,False,True,,True,False,SINGLE_FAMILY
575000,4.0,2.0,2899.0,3484.0,1912.0,1.12,621630.0,591100.0,2995.0,45.50788116,-122.6217499,3.0,False,True,,True,False,SINGLE_FAMILY
619000,3.0,2.0,1630.0,6534.0,1992.0,1.12,495430.0,701700.0,2650.0,45.47381973,-122.7044144,1.0,False,True,True,True,False,SINGLE_FAMILY
519527,,,,2614.0,,1.13,65180.0,,,45.5736084,-122.8336334,,False,False,False,,,SINGLE_FAMILY
550000,5.0,3.0,2955.0,10018.0,1970.0,1.12,432160.0,564700.0,2296.0,45.47077942,-122.5472183,2.0,False,True,True,True,False,SINGLE_FAMILY
483000,2.0,1.0,2019.0,6098.0,1942.0,1.12,415590.0,541700.0,2394.0,45.57141495,-122.6901474,2.0,False,True,True,True,False,SINGLE_FAMILY
567500,4.0,2.0,2089.0,20037.0,1941.0,1.12,470840.0,643300.0,3234.0,45.4552002,-122.7382202,2.0,False,True,True,True,False,SINGLE_FAMILY
620000,4.0,2.0,2200.0,8276.0,1956.0,1.12,414220.0,637400.0,2251.0,45.50961685,-122.5572891,2.0,False,True,True,True,False,SINGLE_FAMILY
499950,3.0,2.0,1936.0,7405.0,1926.0,1.12,504880.0,633800.0,2598.0,45.50088882,-122.5882263,,False,True,True,True,,SINGLE_FAMILY
522500,3.0,3.0,1836.0,9147.0,1976.0,1.13,478280.0,604700.0,2588.0,45.53126144,-122.8047104,1.0,False,True,True,True,False,SINGLE_FAMILY
625000,3.0,1.0,1629.0,5227.0,1900.0,1.12,439210.0,642600.0,2594.0,45.49492645,-122.6311722,1.0,False,True,True,True,False,SINGLE_FAMILY
610000,5.0,4.0,2962.0,4356.0,2012.0,1.13,576100.0,706200.0,3480.0,45.5278511,-122.771698,3.0,False,True,True,True,False,SINGLE_FAMILY
579000,3.0,1.0,2380.0,4791.0,1912.0,1.12,386340.0,595300.0,2481.0,45.47639465,-122.5835953,2.0,False,True,True,False,False,SINGLE_FAMILY
545000,4.0,3.0,2546.0,5662.0,1971.0,1.12,515170.0,618100.0,3394.0,45.4711113,-122.7325363,2.0,False,True,True,True,False,SINGLE_FAMILY
580000,3.0,2.0,2047.0,4791.0,1927.0,1.12,510630.0,596300.0,2580.0,45.4726944,-122.6472778,3.0,False,True,,True,False,SINGLE_FAMILY
525000,3.0,3.0,1958.0,8276.0,1982.0,1.13,500690.0,607800.0,2466.0,45.5286293,-122.7999573,2.0,False,True,True,True,False,SINGLE_FAMILY
550000,4.0,3.0,2621.0,11325.0,1953.0,1.12,3840.0,565400.0,3364.0,45.4672966,-122.5853577,2.0,False,True,True,True,False,SINGLE_FAMILY
634900,4.0,4.0,2895.0,12632.0,1998.0,1.13,535170.0,735300.0,3959.0,45.53037262,-122.7923813,2.0,False,True,,True,False,SINGLE_FAMILY
500000,3.0,2.0,1490.0,18295.0,1974.0,1.12,448330.0,567100.0,2795.0,45.45949554,-122.6882401,1.0,False,True,True,True,False,SINGLE_FAMILY
525000,3.0,2.0,1676.0,10018.0,1976.0,1.08,404029.0,545800.0,2662.0,45.41757584,-122.5817108,1.0,False,True,True,True,False,SINGLE_FAMILY
600000,5.0,2.0,2764.0,4791.0,1955.0,1.12,576410.0,673300.0,3128.0,45.56902313,-122.6968842,3.0,False,True,,True,False,SINGLE_FAMILY
485000,3.0,2.0,2010.0,6098.0,2000.0,1.12,400740.0,498600.0,2405.0,45.46856689,-122.5016251,1.0,False,True,True,True,False,SINGLE_FAMILY
500000,2.0,2.0,1571.0,5662.0,1925.0,1.12,379840.0,561200.0,2346.0,45.57904434,-122.6898804,2.0,False,True,,False,False,SINGLE_FAMILY
479000,3.0,2.0,2556.0,12632.0,1947.0,1.12,548920.0,543300.0,2594.0,45.45588684,-122.7266922,3.0,False,True,True,True,False,SINGLE_FAMILY
548000,4.0,3.0,1888.0,4791.0,2012.0,1.12,492090.0,563400.0,2694.0,45.47761536,-122.592804,2.0,False,True,True,True,False,SINGLE_FAMILY
